ts,bid,ask
1754007162900,29608.921980845025,29608.92595487787
1754007163200,29610.276352822915,29610.456936826664
1754007163500,29615.330615584928,29615.33737541113
1754007163800,29619.40066052893,29619.415864152365
1754007164100,29627.8369997004,29627.92957224498
1754007164400,29629.142507312154,29629.29978083087
1754007164700,29626.521595041628,29626.533486069635
1754007165000,29637.61148824449,29637.67994916217
1754007165300,29647.481110458986,29647.50089041643
1754007165600,29663.532238561755,29663.53686198302
1754007165900,29668.502008063017,29668.50963663992
1754007166200,29666.76224575346,29666.783108208874
1754007166500,29672.44237262775,29672.44359432758
1754007166800,29671.73561261219,29671.845292415826
1754007167100,29659.492861330473,29659.58271963406
1754007167400,29652.40495127058,29652.490189035077
1754007167700,29665.276076533675,29665.2819842629
1754007168000,29666.104610988437,29666.21734012211
1754007168300,29641.244762074333,29641.28470482101
1754007168600,29642.92619363376,29642.928877017202
1754007168900,29648.128166281444,29648.172773202576
1754007169200,29638.07873374114,29638.102876110956
1754007169500,29660.645104181316,29660.67972948412
1754007169800,29669.790649515893,29669.793485965474
1754007170100,29682.950387770645,29683.042890505116
1754007170400,29676.547688026825,29676.660780329585
1754007170700,29683.31125939281,29683.395866307714
1754007171000,29690.457204722876,29690.464665320313
1754007171300,29700.061841932988,29700.065229277676
1754007171600,29695.22130744491,29695.278502366746
1754007171900,29701.08560881403,29701.170083094006
1754007172200,29699.879103127587,29699.908017417398
1754007172500,29703.945447817376,29704.039121158403
1754007172800,29691.787655332457,29691.82978578997
1754007173100,29697.0761492769,29697.123440660587
1754007173400,29701.923637160704,29701.950937835238
1754007173700,29704.265326157067,29704.292695488577
1754007174000,29709.209447670182,29709.38668021059
1754007174300,29695.567972378223,29695.571442585286
1754007174600,29706.474755211573,29706.485672997747
1754007174900,29714.25144024092,29714.29237825558
1754007175200,29700.897551725036,29700.903952199456
1754007175500,29704.77657373645,29704.78672920434
1754007175800,29699.233643000825,29699.308150344386
1754007176100,29694.99243531879,29695.021842760267
1754007176400,29706.141070555535,29706.22422499605
1754007176700,29711.904468132416,29711.979427196136
1754007177000,29729.466501025603,29729.50707904986
1754007177300,29732.87886250042,29732.913976895372
1754007177600,29725.83788359826,29725.86085306023
1754007177900,29723.742474567192,29723.81326093188
1754007178200,29705.366519937787,29705.376445802773
1754007178500,29721.132682407097,29721.201791934098
1754007178800,29725.15013410687,29725.16712430601
1754007179100,29729.690800514036,29729.69345169818
1754007179400,29732.076765510894,29732.10160635681
1754007179700,29726.26274645018,29726.28991373937
1754007180000,29725.209951968132,29725.260387392274
1754007180300,29720.532603744057,29720.54408236923
1754007180600,29713.402288510864,29713.438443249106
1754007180900,29721.58090571019,29721.609243942552
1754007181200,29709.625333495318,29709.655249900326
1754007181500,29724.97612646091,29724.9989466564
1754007181800,29718.865037362786,29718.9538504044
1754007182100,29726.615885472722,29726.631113192856
1754007182400,29721.507433268194,29721.514243617446
1754007182700,29711.127041494787,29711.16181402339
1754007183000,29714.6888308063,29714.6938231026
1754007183300,29714.96172694451,29715.10367138968
1754007183600,29715.928356767585,29715.946105336418
1754007183900,29715.715287671508,29715.715409600143
1754007184200,29710.99015602623,29711.046589158228
1754007184500,29714.102123721797,29714.106473309108
1754007184800,29710.240230953103,29710.284813682323
1754007185100,29710.064548448085,29710.161575021724
1754007185400,29723.44191849127,29723.524737370048
1754007185700,29709.01172044802,29709.0170085934
1754007186000,29706.163099537232,29706.16557252733
1754007186300,29699.020667147095,29699.039207309106
1754007186600,29691.245530228003,29691.270528416706
1754007186900,29680.869027647568,29680.930052074946
1754007187200,29676.958811638906,29677.034557483683
1754007187500,29680.18932465901,29680.196557464573
1754007187800,29679.784431024756,29679.80758355292
1754007188100,29664.608281214565,29664.653603788207
1754007188400,29671.52343157275,29671.586757200173
1754007188700,29678.6323348915,29678.68982426619
1754007189000,29679.224475107127,29679.24224803591
1754007189300,29668.81681611203,29668.85425351557
1754007189600,29663.258403137228,29663.284976370236
1754007189900,29679.365727564702,29679.369418257917
1754007190200,29694.45198075027,29694.461553552213
1754007190500,29699.68192606319,29699.72453856058
1754007190800,29691.408487939705,29691.52878243701
1754007191100,29704.46672145891,29704.488633841047
1754007191400,29705.17788387667,29705.194275416667
1754007191700,29719.129591060704,29719.135104823876
1754007192000,29717.85177788298,29717.967091953815
1754007192300,29720.811519985917,29720.818109110005
1754007192600,29714.09929737163,29714.110737634535
1754007192900,29721.66061621756,29721.799205878284
1754007193200,29716.7790150489,29716.79195490924
1754007193500,29728.17478708872,29728.201197676703
1754007193800,29721.429765131514,29721.444171354902
1754007194100,29715.163825772972,29715.168690688828
1754007194400,29719.894225761847,29719.907090145316
1754007194700,29724.126306887592,29724.19606548448
1754007195000,29703.14403977361,29703.168886968135
1754007195300,29704.062275954177,29704.074308872823
1754007195600,29704.059395253564,29704.119647952124
1754007195900,29707.956626703013,29707.966332552012
1754007196200,29724.930528108573,29724.94589549176
1754007196500,29719.593813913936,29719.62060437303
1754007196800,29717.93233767713,29717.961068456938
1754007197100,29703.078288342866,29703.230679371944
1754007197400,29691.89380768458,29692.032764353753
1754007197700,29688.155035981817,29688.213833643593
1754007198000,29684.090589797426,29684.108204320593
1754007198300,29683.207338590342,29683.2729281707
1754007198600,29686.67782631311,29686.71741918992
1754007198900,29696.816347021242,29696.968321015414
1754007199200,29701.97434780059,29701.976799773387
1754007199500,29702.77764041657,29702.839435716334
1754007199800,29707.15143808822,29707.209308320933
1754007200100,29699.02819458986,29699.03184943609
1754007200400,29701.65194279463,29701.65347420755
1754007200700,29707.439902609513,29707.44299905777
1754007201000,29704.542057955925,29704.688557417972
1754007201300,29672.54612545916,29672.582179634108
1754007201600,29668.19469106014,29668.218043426146
1754007201900,29687.670244220066,29687.728581792548
1754007202200,29690.446801426686,29690.530881156385
1754007202500,29683.346244145396,29683.351106493414
1754007202800,29685.187911189398,29685.230325155466
1754007203100,29695.83191750966,29695.881526620014
1754007203400,29697.76760088567,29697.798146553596
1754007203700,29698.09055813521,29698.09833456245
1754007204000,29687.202525105964,29687.304391683097
1754007204300,29684.69764736913,29684.698180298885
1754007204600,29672.091981280533,29672.189393120065
1754007204900,29674.69356891038,29674.72792384897
1754007205200,29689.844294945724,29689.899261043654
1754007205500,29699.614466245577,29699.640372930437
1754007205800,29692.039848610482,29692.06411409461
1754007206100,29683.978202355436,29683.986835005686
1754007206400,29671.28898379056,29671.301608086935
1754007206700,29676.654950993565,29676.6774408115
1754007207000,29679.788376712004,29679.809589291002
1754007207300,29684.121183965584,29684.132679167287
1754007207600,29691.29832906814,29691.43661283031
1754007207900,29681.060382515545,29681.069109721935
1754007208200,29662.87350679679,29662.878307248862
1754007208500,29673.640441888132,29673.659813530478
1754007208800,29664.7906520571,29664.818578445174
1754007209100,29679.79384518981,29679.82596747438
1754007209400,29663.327424802716,29663.38815576894
1754007209700,29652.197127206007,29652.22878254239
1754007210000,29642.620764608357,29642.667176788542
1754007210300,29648.30286180499,29648.355408707077
1754007210600,29652.362258507877,29652.458452718318
1754007210900,29643.259252948723,29643.27173176899
1754007211200,29653.44983380141,29653.461568778126
1754007211500,29640.999103484002,29641.008433984392
1754007211800,29635.549518977823,29635.655926948515
1754007212100,29624.76424901811,29624.80496646512
1754007212400,29621.06681372322,29621.06925361568
1754007212700,29615.394653750194,29615.474114182016
1754007213000,29618.022248962734,29618.03115832455
1754007213300,29649.069129791715,29649.083282667736
1754007213600,29634.09609226427,29634.107956389547
1754007213900,29635.427210024372,29635.461105825114
1754007214200,29642.898318628988,29642.967207361948
1754007214500,29639.584852381522,29639.64636913901
1754007214800,29652.4986590155,29652.55366978102
1754007215100,29643.29453445742,29643.3651097614
1754007215400,29651.123016139325,29651.14314488294
1754007215700,29640.218469152365,29640.22269087536
1754007216000,29650.793303125556,29650.84195440709
1754007216300,29649.694885839777,29649.70166534888
1754007216600,29652.483473274227,29652.64574655206
1754007216900,29647.67110736089,29647.7749791643
1754007217200,29631.411128918997,29631.441012438176
1754007217500,29620.202383833446,29620.249602372485
1754007217800,29627.234261478454,29627.304464209872
1754007218100,29625.73678205552,29625.785308341878
1754007218400,29630.74911261179,29630.85129707012
1754007218700,29620.288246089858,29620.461193138395
1754007219000,29623.5855446212,29623.632863238294
1754007219300,29629.797311100756,29629.82677905766
1754007219600,29612.697531077727,29612.72569785395
1754007219900,29615.471318491185,29615.47433352919
1754007220200,29632.45894100642,29632.55456015018
1754007220500,29623.34112198077,29623.394817762575
1754007220800,29632.376788947255,29632.37797225631
1754007221100,29633.88569939767,29633.88917993088
1754007221400,29641.980466185592,29642.004076532747
1754007221700,29637.983994791222,29638.100197315496
1754007222000,29633.04287184753,29633.21182416971
1754007222300,29628.065304127904,29628.28116453916
1754007222600,29624.41894408752,29624.443469686412
1754007222900,29618.2977182677,29618.329326963518
1754007223200,29608.44470288341,29608.523613281555
1754007223500,29620.91374884561,29620.937908510212
1754007223800,29614.634180401095,29614.701714140443
1754007224100,29604.789690028476,29604.80040987138
1754007224400,29598.543094697037,29598.589296373226
1754007224700,29599.96638736535,29600.096257020235
1754007225000,29583.022806359793,29583.245400056472
1754007225300,29583.55018415791,29583.643300718606
1754007225600,29589.779626486605,29589.790560262234
1754007225900,29600.368560757925,29600.37941724318
1754007226200,29598.03204445433,29598.047571698993
1754007226500,29587.365392623647,29587.39947580959
1754007226800,29592.185259359696,29592.290929108593
1754007227100,29593.660286156795,29593.665287749507
1754007227400,29605.67510370491,29605.69741188849
1754007227700,29605.450221576924,29605.508472925874
1754007228000,29602.228078579974,29602.239836545872
1754007228300,29590.217754592402,29590.2293096534
1754007228600,29587.307504313954,29587.41266865311
1754007228900,29588.28277890853,29588.295007293007
1754007229200,29597.503450389617,29597.54495390082
1754007229500,29598.798900220045,29598.889516067346
1754007229800,29613.187946295195,29613.217072121883
1754007230100,29620.245005543904,29620.315133719923
1754007230400,29616.74593651479,29616.82270224542
1754007230700,29606.101847695936,29606.170720636008
1754007231000,29596.941772665963,29597.076473871097
1754007231300,29594.741870750062,29594.787534062547
1754007231600,29589.0747483411,29589.134766464198
1754007231900,29596.630170237386,29596.65170517738
1754007232200,29601.439658463816,29601.484137561696
1754007232500,29613.731910368704,29613.852020178172
1754007232800,29614.839730149248,29614.944250088756
1754007233100,29609.27025609416,29609.29182716365
1754007233400,29615.573857755586,29615.631776910977
1754007233700,29607.90893853035,29607.922174210977
1754007234000,29607.65681213374,29607.699846126212
1754007234300,29600.90671010065,29600.944340235816
1754007234600,29609.409601584568,29609.590288337928
1754007234900,29589.051892499654,29589.0572601107
1754007235200,29597.787644045926,29597.87110485714
1754007235500,29603.317998260558,29603.351015028355
1754007235800,29600.771399134366,29600.787562626374
1754007236100,29603.794163743372,29603.83871297863
1754007236400,29607.46347818274,29607.58143239224
1754007236700,29617.165371184623,29617.25071249972
1754007237000,29632.975088086954,29632.981824681738
1754007237300,29632.08549863174,29632.2158848317
1754007237600,29648.60831426644,29648.63242088706
1754007237900,29640.9603177817,29640.97212499571
1754007238200,29647.765709545536,29647.819806509586
1754007238500,29652.532660472043,29652.582285726774
1754007238800,29641.23113462819,29641.356134170088
1754007239100,29639.721473283516,29639.73840251275
1754007239400,29637.911478247835,29637.916859946068
1754007239700,29643.750101220376,29643.75202377552
1754007240000,29636.153927357514,29636.178848342064
1754007240300,29620.23347303073,29620.26919336071
1754007240600,29608.97814965041,29609.034190824244
1754007240900,29608.79283417836,29608.843267277396
1754007241200,29611.22979318093,29611.235681896906
1754007241500,29613.842587285624,29613.84904165763
1754007241800,29606.228970111235,29606.25927729956
1754007242100,29615.749243664173,29615.773996686537
1754007242400,29609.12955321735,29609.137518603628
1754007242700,29606.79376502355,29606.80173127723
1754007243000,29617.284329856837,29617.344019562388
1754007243300,29615.27606811974,29615.332592734383
1754007243600,29597.68976532086,29597.777323510654
1754007243900,29604.20962582646,29604.223858042536
1754007244200,29601.435936330745,29601.454615512674
1754007244500,29599.117428059504,29599.122619087484
1754007244800,29611.59768962448,29611.720738053755
1754007245100,29606.99957238262,29607.057630707728
1754007245400,29612.94305570091,29612.998873396376
1754007245700,29611.767512205774,29611.79697002561
1754007246000,29635.940240571468,29635.94049507094
1754007246300,29620.902626094387,29621.02984188666
1754007246600,29623.629118442994,29623.669088488226
1754007246900,29624.223333306767,29624.460622676244
1754007247200,29633.911999765252,29633.9270701016
1754007247500,29629.495032442257,29629.57734638819
1754007247800,29625.662718239117,29625.687429365986
1754007248100,29638.53490116601,29638.571066388078
1754007248400,29635.74957688122,29635.779680852993
1754007248700,29636.41470488906,29636.43037112817
1754007249000,29637.670411030165,29637.68877076007
1754007249300,29639.721513884928,29639.88662105803
1754007249600,29627.990076294118,29628.090735442383
1754007249900,29620.97009215334,29621.131314436443
1754007250200,29624.875862741075,29624.88839197544
1754007250500,29623.001626364967,29623.008718639278
1754007250800,29634.751212038183,29634.827724445033
1754007251100,29638.497380176537,29638.508469294487
1754007251400,29642.14232750127,29642.16624605196
1754007251700,29641.16833945874,29641.248811637302
1754007252000,29654.31761390329,29654.367149502887
1754007252300,29646.915871989757,29647.007787197388
1754007252600,29645.761746724907,29645.781923407783
1754007252900,29632.503740519747,29632.52529437521
1754007253200,29623.09409729814,29623.195937356446
1754007253500,29630.829952158987,29630.866982355758
1754007253800,29633.51432735278,29633.53764969235
1754007254100,29614.99518952927,29615.024588868167
1754007254400,29616.079616228308,29616.14202753149
1754007254700,29612.94202958044,29612.99888991239
1754007255000,29602.020712749272,29602.031221193214
1754007255300,29604.514906056836,29604.69321405427
1754007255600,29601.097653827885,29601.195173490516
1754007255900,29603.13815339776,29603.166426010586
1754007256200,29611.079414269803,29611.084086596453
1754007256500,29605.48342328564,29605.59243277228
1754007256800,29614.819454385368,29614.84885542767
1754007257100,29613.309435225565,29613.360067687296
1754007257400,29609.411162953045,29609.4206152326
1754007257700,29619.72366126266,29619.732718275205
1754007258000,29623.965905621433,29623.98471882228
1754007258300,29618.589036124842,29618.65795026819
1754007258600,29620.375546394018,29620.459641981244
1754007258900,29624.223848746627,29624.25182094653
1754007259200,29608.252278026914,29608.313527031067
1754007259500,29616.193851185202,29616.253557953245
1754007259800,29617.58568664084,29617.642654619583
1754007260100,29602.807566256466,29602.81609744983
1754007260400,29595.443371923655,29595.52913935059
1754007260700,29603.35716836937,29603.376048409442
1754007261000,29593.336073983493,29593.424447583096
1754007261300,29610.55132826032,29610.618246891172
1754007261600,29599.38338928544,29599.49555708507
1754007261900,29601.36145886919,29601.37276857476
1754007262200,29578.05539458525,29578.074297362982
1754007262500,29578.372915825224,29578.51196342618
1754007262800,29574.9273158653,29574.934599624736
1754007263100,29578.97648221292,29579.027631298934
1754007263400,29578.933344726007,29578.9431701964
1754007263700,29577.40027526369,29577.401697078047
1754007264000,29592.975403826367,29592.997007094153
1754007264300,29602.014296492307,29602.039670919978
1754007264600,29597.295159625908,29597.414901747048
1754007264900,29598.162299881544,29598.192135988378
1754007265200,29571.909780565205,29571.928933589603
1754007265500,29568.915574779505,29568.954844598014
1754007265800,29579.850966908634,29579.85524595504
1754007266100,29572.779687484886,29572.787107220574
1754007266400,29570.611980390753,29570.740327572752
1754007266700,29564.176584729717,29564.251321801745
1754007267000,29572.465340999708,29572.62458670649
1754007267300,29569.27556569833,29569.275829257942
1754007267600,29573.552255824237,29573.678179594113
1754007267900,29576.848701050934,29576.9378604561
1754007268200,29593.9241702614,29593.968254874257
1754007268500,29600.433828074176,29600.60586936151
1754007268800,29584.459976941696,29584.617555236742
1754007269100,29585.32526090292,29585.44048988452
1754007269400,29589.632678614715,29589.63276369123
1754007269700,29575.78753034142,29575.826719566932
1754007270000,29563.070056159147,29563.21747983962
1754007270300,29559.040527819277,29559.058480196683
1754007270600,29556.05570238076,29556.126220431102
1754007270900,29553.256319513606,29553.303704257978
1754007271200,29546.860795065753,29546.907670211418
1754007271500,29546.238477731622,29546.280837859438
1754007271800,29553.60267685505,29553.611027203347
1754007272100,29548.291477083167,29548.29234621725
1754007272400,29549.843730998717,29549.856533185328
1754007272700,29545.478890427046,29545.56481811111
1754007273000,29530.65039911139,29530.65406313266
1754007273300,29532.41564347008,29532.417543049738
1754007273600,29536.504263966584,29536.526212672106
1754007273900,29562.39964573373,29562.4554063027
1754007274200,29539.228421279782,29539.243376209328
1754007274500,29536.131200791817,29536.194978404572
1754007274800,29528.71401854058,29528.792211798973
1754007275100,29529.533757460773,29529.557687965138
1754007275400,29522.990483417274,29523.071948220804
1754007275700,29522.39568452063,29522.41697625686
1754007276000,29529.51263905162,29529.542140207424
1754007276300,29522.433803721262,29522.575900844113
1754007276600,29523.959333744035,29524.02769575638
1754007276900,29535.808272748705,29535.887760822217
1754007277200,29542.576988667755,29542.827251266277
1754007277500,29525.9973444252,29526.023202333283
1754007277800,29544.10730699589,29544.110889141095
1754007278100,29538.270099447207,29538.322633129468
1754007278400,29542.77640541107,29542.800622816078
1754007278700,29539.382274617114,29539.491610222263
1754007279000,29532.172904891588,29532.348580841775
1754007279300,29529.63589773976,29529.670666224672
1754007279600,29531.87369046832,29532.080639117714
1754007279900,29524.561596028376,29524.590481596642
1754007280200,29513.064608110733,29513.151068172578
1754007280500,29506.03410777183,29506.1267288668
1754007280800,29508.249336622914,29508.328949975006
1754007281100,29488.86146375727,29488.900309600263
1754007281400,29496.0798148805,29496.310207107697
1754007281700,29486.050602640284,29486.10209586586
1754007282000,29492.412591884193,29492.42336108205
1754007282300,29507.368783494585,29507.37702226936
1754007282600,29510.665602844318,29510.692025844706
1754007282900,29512.54364777872,29512.573820310794
1754007283200,29508.069538305706,29508.137670247987
1754007283500,29501.99508650343,29502.08371601329
1754007283800,29484.227504822316,29484.251041034928
1754007284100,29481.165981311955,29481.216242478527
1754007284400,29475.99127677324,29476.006152354385
1754007284700,29458.204153269704,29458.213046497054
1754007285000,29457.43341287381,29457.4751414839
1754007285300,29472.38824763072,29472.43866397981
1754007285600,29472.193655640625,29472.242038587534
1754007285900,29485.165319552045,29485.1661567703
1754007286200,29483.324380001315,29483.465413109632
1754007286500,29471.702786186095,29471.7733215621
1754007286800,29473.82573828902,29473.950674440977
1754007287100,29469.206326646574,29469.550610709015
1754007287400,29462.05934744062,29462.067610744656
1754007287700,29466.899584423427,29466.947661942144
1754007288000,29468.026077035134,29468.034239245357
1754007288300,29460.621804907332,29460.671900249512
1754007288600,29463.3056179169,29463.437676959664
1754007288900,29462.894348548507,29462.93830457973
1754007289200,29465.82276304581,29465.828365976584
1754007289500,29482.603953576618,29482.66329317379
1754007289800,29473.963387890057,29474.100511334844
1754007290100,29464.218055733432,29464.316177349985
1754007290400,29477.678129810996,29477.821624909437
1754007290700,29495.755200967506,29495.76024288912
1754007291000,29491.04727684283,29491.16238690194
1754007291300,29482.084705020923,29482.108953337385
1754007291600,29470.40307295089,29470.414607329498
1754007291900,29471.93048161293,29471.955578224377
1754007292200,29468.588812569513,29468.59315695129
1754007292500,29467.57633856391,29467.59355808151
1754007292800,29475.982328389477,29476.02429733534
1754007293100,29469.062133627624,29469.062554550364
1754007293400,29461.826461309905,29461.835196224736
1754007293700,29449.760526697108,29449.769696092866
1754007294000,29465.94406098642,29466.004627481827
1754007294300,29473.64771969939,29473.731489843278
1754007294600,29484.923221007695,29484.96176712738
1754007294900,29476.48633058248,29476.59925047804
1754007295200,29489.55646135548,29489.562655253503
1754007295500,29490.58995629399,29490.711915865148
1754007295800,29494.30658962586,29494.389935585026
1754007296100,29501.12838538338,29501.136199227272
1754007296400,29499.503642334683,29499.526100661235
1754007296700,29493.903682993645,29493.92310854636
1754007297000,29481.60013274934,29481.618338918754
1754007297300,29477.453138704062,29477.547171286526
1754007297600,29475.176795552652,29475.188525436395
1754007297900,29463.82672395924,29463.846242148407
1754007298200,29465.677932497823,29465.688027547705
1754007298500,29476.955268351307,29477.003541194546
1754007298800,29474.573032877717,29474.61369884083
1754007299100,29461.941867277215,29462.03420781882
1754007299400,29455.338511119862,29455.419001234728
1754007299700,29455.250995937407,29455.377153084388
